Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
HNRNPA1_CBF	3183	HNRNPC	283|266	549	274.5	2	45|38|54|29|0|10|20|7|54|80|65|50|13|15|0|0|49|60|0|49|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	51.18	5.05	0		9|7	16	8	1000	B2R5W2_HUMAN
HNRNPA1_CBF	8939	FUBP3	314|226	540	270	2	18|18|38|25|0|9|0|16|25|20|31|24|11|19|5|13|33|30|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	108.52	10.27	0		22|19	41	20.5	1000	FUBP3_HUMAN
HNRNPA1_CBF	10180	RBM6	306|232	538	269	2	0|0|0|0|0|0|0|0|13|0|11|21|0|0|0|0|10|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	19.74	40.76	0		43|43	86	43	1000	E9PGM9_HUMAN
HNRNPA1_CBF	8880	FUBP1	308|185	493	246.5	2	17|18|40|27|0|6|0|8|47|24|76|41|0|6|6|0|29|22|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.79	7.23	0		21|19	40	20	1000	FUBP1_HUMAN
HNRNPA1_CBF	103	ADAR	241|240	481	240.5	2	42|35|86|39|18|31|24|30|72|34|98|73|25|51|28|23|60|78|0|35|0|0|0|0|0|0|0|0|0|10|0|0|0|5|0|3|0|0|0|0	0.96	0.96	0.96	0.96	0.96	2.94	3.79	0		32|32	64	32	1000	DSRAD_HUMAN
HNRNPA1_CBF	10521	DDX17	267|207	474	237	2	30|39|26|11|0|0|9|0|20|57|30|33|0|0|6|0|23|30|0|20|0|0|0|0|0|0|0|0|0|13|0|0|6|0|0|0|0|0|0|0	1	1	1	1	1	28.02	7.69	0		22|20	42	21	1000	A0A5H1ZRQ2_HUMAN
HNRNPA1_CBF	155435	RBM33	257|186	443	221.5	2	0|6|44|26|0|9|0|0|37|7|42|38|0|11|0|0|37|33|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	12.76	7.8	0		22|23	45	22.5	1000	A0A0C4DFS3_HUMAN
HNRNPA1_CBF	284695	ZNF326	260|156	416	208	2	0|0|0|0|0|0|0|0|2|7|0|9|0|0|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	30.16	83.2	0		20|17	37	18.5	1000	A0A0A0MRN4_HUMAN
HNRNPA1_CBF	55342	STRBP	249|165	414	207	2	0|0|13|0|0|0|0|0|0|0|8|13|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	16.63	54.47	0		24|24	48	24	1000	Q5JPA5_HUMAN
HNRNPA1_CBF	10644	IGF2BP2	197|183	380	190	2	18|24|34|22|0|0|0|0|48|24|54|54|0|8|0|7|47|37|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.91	5.25	0		17|17	34	17	1000	F8W930_HUMAN
HNRNPA1_CBF	55269	PSPC1	217|155	372	186	2	10|17|19|22|0|10|16|8|20|14|42|29|12|11|2|4|26|26|0|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	33.27	7.95	0		20|17	37	18.5	1000	PSPC1_HUMAN
HNRNPA1_CBF	2521	FUS	229|130	359	179.5	2	0|15|19|7|0|0|0|0|17|11|27|26|0|6|4|0|27|27|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	19.35	9.81	0		8|7	15	7.5	1000	FUS_HUMAN
HNRNPA1_CBF	51585	PCF11	225|132	357	178.5	2	10|28|36|24|0|0|0|5|28|12|33|37|0|10|2|5|32|32|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.59	6.49	0		28|27	55	27.5	1000	PCF11_HUMAN
HNRNPA1_CBF	23211	ZC3H4	171|144	315	157.5	2	12|6|12|0|0|0|2|6|16|9|15|34|0|3|0|3|18|33|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	16.1	9.05	0		21|20	41	20.5	1000	ZC3H4_HUMAN
HNRNPA1_CBF	11100	HNRNPUL1	179|135	314	157	2	0|0|5|4|0|0|0|0|0|0|7|9|0|0|0|0|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	32.67	47.58	0		23|20	43	21.5	1000	A0A0A0MRA5_HUMAN
HNRNPA1_CBF	56257	MEPCE	159|146	305	152.5	2	9|5|17|6|0|0|0|6|9|8|21|15|0|0|0|0|12|17|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	66.51	12.1	0		13|13	26	13	1000	MEPCE_HUMAN
HNRNPA1_CBF	282996	RBM20	169|130	299	149.5	2	0|0|10|8|0|0|0|0|11|0|9|10|0|0|0|0|10|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	30.12	23	0		25|20	45	22.5	1000	RBM20_HUMAN
HNRNPA1_CBF	11052	CPSF6	158|138	296	148	2	23|24|42|27|9|15|14|19|33|17|36|50|9|18|10|23|36|32|3|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	27.76	4.46	0		11|10	21	10.5	1000	CPSF6_HUMAN
HNRNPA1_CBF	3187	HNRNPH1	171|125	296	148	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	180.68	1480	0		6|6	12	6	1000	E9PCY7_HUMAN
HNRNPA1_CBF	6294	SAFB	145|145	290	145	2	16|24|29|37|12|10|20|23|30|19|46|41|10|15|7|13|32|47|6|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	22.69	4.39	0		15|17	32	16	1000	SAFB1_HUMAN
HNRNPA1_CBF	27316	RBMX	171|112	283	141.5	2	0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	93.41	235.83	0		3|3	6	3	1000	RBMX_HUMAN
HNRNPA1_CBF	3184	HNRNPD	166|116	282	141	2	34|0|18|14|0|0|15|17|18|15|26|20|0|13|0|0|23|26|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	49.74	6.38	0		12|13	25	12.5	1000	HNRPD_HUMAN
HNRNPA1_CBF	51574	LARP7	153|123	276	138	2	0|0|3|0|0|0|0|0|7|0|10|18|0|0|0|0|8|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.16	26.04	0		20|18	38	19	1000	LARP7_HUMAN
HNRNPA1_CBF	23196	FAM120A	159|115	274	137	2	0|4|7|8|0|0|0|0|0|0|6|23|0|0|0|0|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.63	21.75	0		20|20	40	20	1000	A0A0C4DG79_HUMAN
HNRNPA1_CBF	10657	KHDRBS1	130|134	264	132	2	0|6|0|0|0|0|0|0|7|0|0|7|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	23.7	48.89	0		10|10	20	10	1000	KHDR1_HUMAN
HNRNPA1_CBF	23435	TARDBP	141|116	257	128.5	2	12|15|15|8|0|3|6|5|10|15|22|11|2|0|0|5|14|15|5|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	88.8	9.11	0		10|10	20	10	1000	A0A0A0MSV7_HUMAN
HNRNPA1_CBF	8148	TAF15	133|123	256	128	2	23|0|13|0|0|0|15|19|15|11|12|27|0|0|0|12|17|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	70.08	7.53	0		10|10	20	10	1000	RBP56_HUMAN
HNRNPA1_CBF	10432	RBM14	144|109	253	126.5	2	0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.25	158.12	0		17|17	34	17	1000	A0A0S2Z4Z0_HUMAN
HNRNPA1_CBF	10137	RBM12	143|109	252	126	2	0|20|12|6|0|0|0|3|22|15|29|30|0|0|0|6|29|14|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.67	6.89	0		13|16	29	14.5	1000	Q5JX62_HUMAN
HNRNPA1_CBF	81608	FIP1L1	130|112	242	121	2	14|16|21|21|0|7|5|7|23|19|24|29|6|5|0|7|15|21|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	94.21	5.96	0		14|13	27	13.5	1000	FIP1_HUMAN
HNRNPA1_CBF	1994	ELAVL1	143|94	237	118.5	2	20|15|5|0|0|0|10|0|10|25|7|13|0|0|0|0|10|20|0|19|4|18|2|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	34.79	7.41	0		12|11	23	11.5	1000	ELAV1_HUMAN
HNRNPA1_CBF	55922	NKRF	150|75	225	112.5	2	6|5|16|2|0|0|0|0|16|13|19|27|0|0|3|0|22|29|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.51	7.12	0		22|16	38	19	1000	NKRF_HUMAN
HNRNPA1_CBF	9444	QKI	132|89	221	110.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	129.68	1105	0		13|12	25	12.5	1000	QKI_HUMAN
HNRNPA1_CBF	9169	SCAF11	128|82	210	105	2	7|8|26|16|0|0|0|5|31|8|32|32|0|7|0|0|33|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.94	1	0.94	1	0.94	2.03	4.79	0.01		21|19	40	20	1000	SCAFB_HUMAN
HNRNPA1_CBF	10949	HNRNPA0	122|87	209	104.5	2	18|5|0|5|0|0|0|0|6|15|6|10|0|0|0|0|5|18|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	18.13	10.25	0		8|9	17	8.5	1000	ROA0_HUMAN
HNRNPA1_CBF	9987	HNRNPDL	110|91	201	100.5	2	0|0|0|0|0|0|0|0|7|0|0|5|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	14.75	50.25	0		11|10	21	10.5	1000	A0A087WUK2_HUMAN
HNRNPA1_CBF	22913	RALY	108|90	198	99	2	0|0|6|0|0|0|0|0|2|10|8|10|0|0|0|0|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	20.42	20.2	0		10|10	20	10	1000	Q5QPL9_HUMAN
HNRNPA1_CBF	3182	HNRNPAB	113|85	198	99	2	3|5|6|0|0|0|0|0|7|13|0|16|0|0|0|0|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.97	15.97	0		12|11	23	11.5	1000	ROAA_HUMAN
HNRNPA1_CBF	389677	RBM12B	103|94	197	98.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	136.78	985	0		15|17	32	16	1000	RB12B_HUMAN
HNRNPA1_CBF	23543	RBFOX2	131|60	191	95.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	88.43	955	0		3|3	6	3	1000	RFOX2_HUMAN
HNRNPA1_CBF	3189	HNRNPH3	110|81	191	95.5	2	0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	20.81	238.75	0		9|8	17	8.5	1000	HNRH3_HUMAN
HNRNPA1_CBF	84271	POLDIP3	107|81	188	94	2	0|9|10|8|0|0|0|0|7|7|12|14|0|0|0|0|11|5|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	104.69	10.68	0		16|14	30	15	1000	F6VRR5_HUMAN
HNRNPA1_CBF	55660	PRPF40A	114|72	186	93	2	10|0|7|5|0|0|13|0|18|0|15|13|0|7|7|0|11|17|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0	1	1	1	1	1	33.33	7.15	0		18|17	35	17.5	1000	PR40A_HUMAN
HNRNPA1_CBF	57727	NCOA5	94|78	172	86	2	0|6|7|0|0|0|0|0|0|10|0|3|0|0|0|0|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	13.78	20.48	0		12|13	25	12.5	1000	Q5JY17_HUMAN
HNRNPA1_CBF	10270	AKAP8	91|73	164	82	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	106.95	820	0		14|15	29	14.5	1000	AKAP8_HUMAN
HNRNPA1_CBF	55696	RBM22	76|66	142	71	2	0|6|7|4|0|0|0|0|0|6|6|10|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	19.59	15.78	0		12|13	25	12.5	1000	RBM22_HUMAN
HNRNPA1_CBF	50804	MYEF2	75|62	137	68.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	91.28	685	0		14|13	27	13.5	1000	A0A0A0MQW0_HUMAN
HNRNPA1_CBF	51535	PPHLN1	93|44	137	68.5	2	0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	16.95	228.33	0		13|14	27	13.5	1000	B7Z8L1_HUMAN
HNRNPA1_CBF	55749	CCAR1	86|51	137	68.5	2	0|5|9|0|0|0|0|0|11|0|15|9|0|0|0|0|15|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.91	10.07	0		17|15	32	16	1000	A0A0C4DGG8_HUMAN
HNRNPA1_CBF	10659	CELF2	81|53	134	67	2	0|0|5|0|0|0|0|0|0|0|0|7|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	11.16	44.67	0		10|8	18	9	1000	A0A0J9YX66_HUMAN
HNRNPA1_CBF	55602	CDKN2AIP	76|58	134	67	2	10|5|13|3|0|0|0|0|20|12|9|20|0|0|0|0|17|13|0|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.53	4.75	0		13|15	28	14	1000	J3KNE1_HUMAN
HNRNPA1_CBF	57466	SCAF4	55|77	132	66	2	9|10|14|0|0|0|0|0|19|8|21|17|0|8|0|0|10|14|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	15.33	5.04	0		6|7	13	6.5	1000	SCAF4_HUMAN
HNRNPA1_CBF	64783	RBM15	93|38	131	65.5	2	2|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.82	43.67	0		19|12	31	15.5	1000	RBM15_HUMAN
HNRNPA1_CBF	29102	DROSHA	76|47	123	61.5	2	12|3|7|0|0|0|8|0|16|10|6|13|0|0|11|0|0|15|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	30.54	5.69	0		17|15	32	16	1000	RNC_HUMAN
HNRNPA1_CBF	2130	EWSR1	63|51	114	57	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	75.56	570	0		7|6	13	6.5	1000	C9JGE3_HUMAN
HNRNPA1_CBF	79869	CPSF7	57|52	109	54.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	31.57	272.5	0		8|8	16	8	1000	CPSF7_HUMAN
HNRNPA1_CBF	8683	SRSF9	56|50	106	53	2	3|9|0|0|0|0|0|0|0|12|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.5	20.38	0		9|9	18	9	1000	SRSF9_HUMAN
HNRNPA1_CBF	10181	RBM5	54|43	97	48.5	2	0|0|0|0|0|0|0|0|5|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	8.98	28.53	0		7|9	16	8	1000	RBM5_HUMAN
HNRNPA1_CBF	10658	CELF1	56|41	97	48.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	61.22	485	0		6|6	12	6	1000	G5EA30_HUMAN
HNRNPA1_CBF	26528	DAZAP1	63|33	96	48	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	49.68	480	0		5|4	9	4.5	1000	K7EK33_HUMAN
HNRNPA1_CBF	58155	PTBP2	47|41	88	44	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	61.22	440	0		9|9	18	9	1000	A0A6Q8PFE6_HUMAN
HNRNPA1_CBF	10482	NXF1	56|29	85	42.5	2	0|3|0|0|0|0|0|0|0|8|0|5|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	5.88	20.24	0		9|8	17	8.5	1000	B4E227_HUMAN
HNRNPA1_CBF	25962	VIRMA	46|37	83	41.5	2	0|0|0|7|0|0|0|0|5|3|0|15|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.76	10.92	0		10|10	20	10	1000	VIR_HUMAN
HNRNPA1_CBF	22828	SCAF8	39|38	77	38.5	2	0|0|0|0|0|0|0|0|0|7|0|8|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.12	17.5	0		10|9	19	9.5	1000	A0A0A0MT33_HUMAN
HNRNPA1_CBF	84159	ARID5B	39|30	69	34.5	2	0|0|4|0|0|0|0|0|3|0|0|12|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.48	16.43	0		10|7	17	8.5	1000	ARI5B_HUMAN
HNRNPA1_CBF	80004	ESRP2	46|22	68	34	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	33.66	340	0		9|6	15	7.5	1000	ESRP2_HUMAN
HNRNPA1_CBF	10179	RBM7	42|23	65	32.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	35.13	325	0		7|6	13	6.5	1000	G3V1T9_HUMAN
HNRNPA1_CBF	79811	SLTM	38|23	61	30.5	2	0|2|9|0|0|0|0|0|0|6|6|15|0|0|0|0|10|9|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.87	1	0.87	1	0.87	1.09	4.92	0.01		11|6	17	8.5	1000	SLTM_HUMAN
HNRNPA1_CBF	51593	SRRT	36|23	59	29.5	2	0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	4.83	36.88	0		8|6	14	7	1000	SRRT_HUMAN
HNRNPA1_CBF	5546	PRCC	27|32	59	29.5	2	0|0|5|5|0|0|0|0|6|0|0|10|0|0|0|0|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.66	7.56	0		5|5	10	5	1000	PRCC_HUMAN
HNRNPA1_CBF	22889	KHDC4	43|13	56	28	2	0|3|2|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	4.8	31.11	0		7|3	10	5	1000	KHDC4_HUMAN
HNRNPA1_CBF	1736	DKC1	30|24	54	27	2	0|0|6|8|0|0|0|0|0|0|2|7|0|0|0|0|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.92	0.96	0.92	0.96	0.92	2.05	5.62	0.01		7|4	11	5.5	1000	DKC1_HUMAN
HNRNPA1_CBF	55225	RAVER2	37|16	53	26.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	24.79	265	0		9|4	13	6.5	1000	RAVR2_HUMAN
HNRNPA1_CBF	91746	YTHDC1	41|10	51	25.5	2	2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3.19	36.43	0		7|4	11	5.5	1000	J3QR07_HUMAN
HNRNPA1_CBF	6428	SRSF3	29|21	50	25	2	5|0|0|0|4|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0	0.96	0.99	0.96	0.99	0.96	2.72	7.35	0		4|4	8	4	1000	SRSF3_HUMAN
HNRNPA1_CBF	65083	NOL6	33|17	50	25	2	0|0|6|0|0|0|0|0|6|0|0|9|0|0|0|0|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.93	1	0.93	1	0.93	1.91	7.35	0.01		9|5	14	7	1000	A0A0C4DFX0_HUMAN
HNRNPA1_CBF	10772	SRSF10	26|23	49	24.5	2	4|3|0|0|0|0|5|0|2|5|3|4|0|0|0|1|0|2|4|0|0|6|5|0|0|2|0|0|0|9|0|0|0|0|0|0|0|0|0|2	1	1	1	1	1	10.91	5.1	0		4|4	8	4	1000	SRS10_HUMAN
HNRNPA1_CBF	7073	TIAL1	27|21	48	24	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	32.19	240	0		4|3	7	3.5	1000	TIAR_HUMAN
HNRNPA1_CBF	135295	SRSF12	23|21	44	22	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	32.19	220	0		2|2	4	2	1000	SRS12_HUMAN
HNRNPA1_CBF	11097	NUP42	27|14	41	20.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	21.8	205	0		7|4	11	5.5	1000	B4DT96_HUMAN
HNRNPA1_CBF	54502	RBM47	24|15	39	19.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	23.3	195	0		5|4	9	4.5	1000	RBM47_HUMAN
HNRNPA1_CBF	80139	ZNF703	18|20	38	19	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	27.76	190	0		5|4	9	4.5	1000	ZN703_HUMAN
HNRNPA1_CBF	2959	GTF2B	8|28	36	18	2	0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.96	1	0.96	1	0.96	2.49	30	0		3|5	8	4	1000	TF2B_HUMAN
HNRNPA1_CBF	26993	AKAP8L	18|16	34	17	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	24.79	170	0		5|5	10	5	1000	AKP8L_HUMAN
HNRNPA1_CBF	26747	NUFIP1	26|7	33	16.5	2	0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.9	0.99	0.9	0.99	0.9	1.5	16.5	0.01		6|3	9	4.5	1000	NUFP1_HUMAN
HNRNPA1_CBF	30000	TNPO2	15|18	33	16.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	23.3	165	0		3|3	6	3	1000	TNPO2_HUMAN
HNRNPA1_CBF	7307	U2AF1	22|10	32	16	2	0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.99	1	0.99	1	0.99	4.01	40	0		2|2	4	2	1000	Q7Z780_HUMAN
HNRNPA1_CBF	25879	DCAF13	18|13	31	15.5	2	0|0|0|0|0|0|0|0|5|0|0|5|0|0|0|0|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.92	0.96	0.92	0.96	0.92	1.9	7.38	0.01		4|4	8	4	1000	A0A087WT20_HUMAN
